year,imdb,title,test,clean_test,binary,budget,Country,Genre,isUSFilm,Production,RT_Score
2013,tt1457767,The Conjuring,ok,ok,PASS,20000000,USA,"Horror, Mystery, Thriller",True,Warner Bros. Pictures,85
2013,tt2193215,The Counselor,ok,ok,PASS,25000000,"UK, USA","Crime, Drama, Thriller",True,Fox Films,34
2013,tt0481499,The Croods,men-disagree,men,FAIL,135000000,USA,"Animation, Action, Adventure, Comedy, Family, Fantasy",True,20th Century Fox,71
2013,tt2404311,The Family,men,men,FAIL,30000000,"USA, France","Comedy, Crime, Thriller",True,Relativity Media,28
2013,tt1837703,The Fifth Estate,notalk,notalk,FAIL,26000000,"USA, India, Belgium","Biography, Drama, Thriller",True,Walt Disney Pictures,36
2013,tt2005374,The Frozen Ground,nowomen-disagree,nowomen,FAIL,19200000,USA,"Crime, Drama, Mystery, Thriller",True,The Film Arcade,60
2013,tt1343092,The Great Gatsby,dubious,dubious,FAIL,190000000,"Australia, USA","Drama, Romance",True,Warner Bros. Pictures,48
2013,tt1951261,The Hangover part 3,men,men,FAIL,103000000,USA,"Adventure, Comedy, Crime",True,Warner Bros. Pictures,20
2013,tt2404463,The Heat,ok,ok,PASS,43000000,USA,"Action, Comedy, Crime",True,20th Century Fox,65
2013,tt1170358,The Hobbit: The Desolation of Smaug,notalk-disagree,notalk,FAIL,250000000,"USA, New Zealand","Adventure, Fantasy",True,Warner Bros.,74
2013,tt1517260,The Host,dubious-disagree,dubious,FAIL,50000000,"USA, Switzerland","Action, Adventure, Drama, Romance, Sci-Fi, Thriller",True,Open Road Films,10
2013,tt1951264,The Hunger Games: Catching Fire,ok,ok,PASS,130000000,USA,"Action, Adventure, Sci-Fi, Thriller",True,Lionsgate Films,89
2013,tt0790628,The Incredible Burt Wonderstone,notalk,notalk,FAIL,32000000,USA,"Adventure, Comedy, Fantasy",True,Warner Bros. Pictures,37
2013,tt2234155,The Internship,notalk,notalk,FAIL,58000000,USA,Comedy,True,20th Century Fox,35
2013,tt2034139,The Last Exorcism Part II,ok,ok,PASS,4000000,"France, USA","Drama, Horror, Thriller",True,CBS Films,15
2013,tt1210819,The Lone Ranger,notalk,notalk,FAIL,275000000,USA,"Action, Adventure, Western",True,Walt Disney Pictures,31
2013,tt1538403,The Mortal Instruments: City of Bones,ok-disagree,ok,PASS,60000000,"USA, Germany, Canada, UK","Action, Fantasy, Horror, Mystery, Romance",True,Sony Pictures,14
2013,tt2184339,The Purge,dubious,dubious,FAIL,3000000,"USA, France","Horror, Thriller",True,Universal Pictures,39
2013,tt2017020,The Smurfs 2,ok,ok,PASS,110000000,"USA, France, Canada, Belgium","Animation, Adventure, Comedy, Family, Fantasy",True,Sony Pictures,14
2013,tt1758795,The To Do List,ok,ok,PASS,1500000,USA,"Comedy, Romance",True,CBS Films,54
2013,tt1727388,The Way Way Back,ok-disagree,ok,PASS,5000000,USA,"Comedy, Drama",True,Fox Searchlight,84
2013,tt0993846,The Wolf of Wall Street,notalk-disagree,notalk,FAIL,100000000,USA,"Biography, Crime, Drama",True,Paramount Studios,78
2013,tt1430132,The Wolverine,ok,ok,PASS,115000000,"USA, UK","Action, Adventure, Sci-Fi",True,20th Century Fox,71
2013,tt1213663,The World&#39;s End,men-disagree,men,FAIL,20000000,"UK, USA, Japan","Action, Comedy, Sci-Fi",True,Focus Features,89
2013,tt1245492,This Is the End,notalk,notalk,FAIL,32000000,USA,"Comedy, Fantasy",True,Sony Pictures,83
2013,tt1981115,Thor: The Dark World,dubious-disagree,dubious,FAIL,170000000,USA,"Action, Adventure, Fantasy",True,Walt Disney Pictures,66
2013,tt1924429,Trance,nowomen,nowomen,FAIL,16000000,"UK, USA, France","Crime, Drama, Mystery, Thriller",True,20th Century Fox,68
2013,tt1860353,Turbo,dubious-disagree,dubious,FAIL,135000000,USA,"Animation, Adventure, Comedy, Family, Sci-Fi, Sport",True,DreamWorks Animation,67
2013,tt1588173,Warm Bodies,men-disagree,men,FAIL,30000000,"USA, Canada","Comedy, Horror, Romance",True,Lionsgate Films,81
2013,tt1723121,We&#39;re the Millers,ok,ok,PASS,37000000,USA,"Comedy, Crime",True,Warner Bros. Pictures,48
2013,tt2334879,White House Down,men,men,FAIL,150000000,USA,"Action, Drama, Thriller",True,Sony Pictures,51
2013,tt0816711,World War Z,dubious-disagree,dubious,FAIL,190000000,"USA, UK, Malta","Action, Adventure, Horror, Sci-Fi, Thriller",True,Paramount Pictures,66
2012,tt1611224,Abraham Lincoln: Vampire Hunter,dubious-disagree,dubious,FAIL,67500000,"USA, Russia","Action, Fantasy, Horror, Western",True,20th Century Fox,35
2012,tt1591479,Act of Valor,nowomen,nowomen,FAIL,12000000,USA,"Action, Adventure, Drama, Thriller, War",True,Relativity Media,26
2012,tt1602620,Amour,dubious-disagree,dubious,FAIL,9700000,"Austria, France, Germany","Drama, Romance",False,Sony Pictures Classics,93
2012,tt1781769,Anna Karenina,men-disagree,men,FAIL,49000000,UK,"Drama, Romance",False,Focus Features,63
2012,tt1024648,Argo,ok-disagree,ok,PASS,44500000,"USA, UK","Biography, Drama, Thriller",True,Warner Bros. Pictures,96
2012,tt1440129,Battleship,notalk-disagree,notalk,FAIL,209000000,USA,"Action, Adventure, Sci-Fi, Thriller",True,Universal,34
2012,tt2125435,Beasts of the Southern Wild,dubious-disagree,dubious,FAIL,1800000,USA,"Adventure, Drama, Fantasy",True,Fox Searchlight,87
2012,tt1758575,Blue Like Jazz,ok,ok,PASS,1200000,USA,"Comedy, Drama",True,Roadside Attractions,38
2012,tt1217209,Brave,ok,ok,PASS,185000000,"USA, UK","Animation, Adventure, Comedy, Family, Fantasy",True,Walt Disney Pictures,79
2012,tt1308729,Bullet to the Head,nowomen,nowomen,FAIL,55000000,USA,"Action, Crime, Thriller",True,Warner Bros. Pictures,46
2012,tt1991245,Chernobyl Diaries,notalk,notalk,FAIL,1000000,USA,"Horror, Mystery, Thriller",True,Warner Bros. Pictures,19
2012,tt1706593,Chronicle,notalk,notalk,FAIL,12000000,USA,"Drama, Sci-Fi, Thriller",True,20th Century Fox,85
2012,tt1371111,Cloud Atlas,ok,ok,PASS,102000000,"Germany, USA, Hong Kong, Singapore, China","Action, Drama, Mystery, Sci-Fi",True,Warner Bros. Pictures,67
2012,tt1524137,Contraband,ok,ok,PASS,25000000,"USA, UK, France","Action, Crime, Drama, Thriller",True,Universal Pictures,51
2012,tt1853728,Django Unchained,notalk-disagree,notalk,FAIL,100000000,USA,"Drama, Western",True,The Weinstein Co.,86
2012,tt1907668,Flight,dubious-disagree,dubious,FAIL,31000000,"USA, United Arab Emirates","Drama, Thriller",True,Paramount Pictures,78
2012,tt1142977,Frankenweenie,nowomen-disagree,nowomen,FAIL,39000000,USA,"Animation, Comedy, Family, Horror, Sci-Fi",True,Walt Disney Pictures,87
2012,tt2243973,Hannibal,ok,ok,PASS,87000000,USA,"Crime, Drama, Horror, Mystery, Thriller",True,null,-1
2012,tt0837562,Hotel Transylvania,ok,ok,PASS,85000000,USA,"Animation, Comedy, Family, Fantasy, Horror",True,Sony Pictures,44
2012,tt0790724,Jack Reacher,notalk,notalk,FAIL,60000000,USA,"Action, Crime, Thriller",True,Paramount Pictures,63
2012,tt2106476,Jagten,men,men,FAIL,3450000,"Denmark, Sweden",Drama,False,Magnolia Pictures,92
2012,tt0401729,John Carter,ok-disagree,ok,PASS,275000000,USA,"Action, Adventure, Sci-Fi",True,Walt Disney Pictures,52
2012,tt1764234,Killing Them Softly,nowomen,nowomen,FAIL,15000000,USA,"Crime, Thriller",True,The Weinstein Co.,74
2012,tt1707386,Les Miserables,ok-disagree,ok,PASS,65000000,"UK, USA","Drama, History, Musical, Romance, War",True,Universal Pictures,69
2012,tt0454876,Life of Pi,notalk-disagree,notalk,FAIL,120000000,"USA, Taiwan, UK, Canada","Adventure, Drama, Fantasy",True,20th Century Fox,86
2012,tt0443272,Lincoln,ok-disagree,ok,PASS,65000000,"USA, India","Biography, Drama, History, War",True,Dreamworks Pictures,89
2012,tt1277953,Madagascar 3: Europe&#39;s Most Wanted,men-disagree,men,FAIL,145000000,USA,"Animation, Adventure, Comedy, Family",True,Paramount/Dreamworks,79
2012,tt1409024,Men in Black III,notalk,notalk,FAIL,215000000,"USA, United Arab Emirates","Action, Adventure, Comedy, Sci-Fi",True,Sony Pictures,68
2012,tt1667353,Mirror Mirror,dubious,dubious,FAIL,85000000,"USA, Canada","Adventure, Comedy, Drama, Family, Fantasy",True,Relativity Media,50
2012,tt1748122,Moonrise Kingdom,ok,ok,PASS,16000000,USA,"Adventure, Comedy, Drama, Romance",True,Focus Features,93
2012,tt2094064,Much Ado About Nothing,dubious-disagree,dubious,FAIL,8000000,USA,"Comedy, Drama, Romance",True,Roadside Attractions,86
2012,tt1598828,One for the Money,ok,ok,PASS,42000000,USA,"Action, Comedy, Crime, Romance, Thriller",True,Lionsgate Films,2
2012,tt2109184,Paranormal Activity 4,ok,ok,PASS,5000000,USA,"Horror, Mystery, Thriller",True,Paramount Pictures,24
2012,tt1623288,ParaNorman,notalk-disagree,notalk,FAIL,60000000,USA,"Animation, Adventure, Comedy, Family, Fantasy",True,Focus Features,88
2012,tt1047540,Parental Guidance,ok,ok,PASS,25000000,USA,"Comedy, Family",True,20th Century Fox,17
2012,tt1716777,People Like Us,ok,ok,PASS,16000000,USA,"Comedy, Drama",True,Dreamworks Pictures,53
2012,tt1981677,Pitch Perfect,ok,ok,PASS,17000000,USA,"Comedy, Music, Romance",True,Universal Studios,80
2012,tt1547234,Premium Rush,ok,ok,PASS,35000000,USA,"Action, Crime, Thriller",True,Columbia Pictures,74
2012,tt1234719,Red Dawn,notalk-disagree,notalk,FAIL,65000000,USA,"Action, Sci-Fi, Thriller",True,Film District,13
2012,tt0485985,Red Tails,men,men,FAIL,58000000,USA,"Action, Adventure, Drama, History, War",True,20th Century Fox,40
2012,tt1446192,Rise of the Guardians,notalk-disagree,notalk,FAIL,145000000,USA,"Animation, Action, Adventure, Comedy, Family, Fantasy",True,Paramount Studios,74
2012,tt1336608,Rock of Ages,ok,ok,PASS,70000000,USA,"Comedy, Drama, Musical, Romance",True,New Line Cinema,42
2012,tt1656190,Safe,notalk-disagree,notalk,FAIL,33000000,USA,"Action, Crime, Thriller",True,Lionsgate Films,58
2012,tt1862079,Safety Not Guaranteed,ok-disagree,ok,PASS,750000,USA,"Comedy, Drama, Romance",True,Film District,90
2012,tt1931533,Seven Psychopaths,notalk-disagree,notalk,FAIL,13500000,"UK, USA","Comedy, Crime",True,CBS Films,82
2012,tt0938330,Silent Hill: Revelation 3D,ok,ok,PASS,20000000,"Canada, France, USA",Horror,True,Open Road Films,8
2012,tt1045658,Silver Linings Playbook,ok,ok,PASS,21000000,USA,"Comedy, Drama, Romance",True,The Weinstein Company,92
2012,tt1922777,Sinister,men,men,FAIL,3000000,"USA, UK","Horror, Mystery, Thriller",True,Lionsgate Films,64
2012,tt1074638,Skyfall,dubious-disagree,dubious,FAIL,200000000,"UK, USA","Action, Adventure, Thriller",True,MGM,92
2012,tt1735898,Snow White and the Huntsman,ok,ok,PASS,170000000,USA,"Action, Adventure, Drama, Fantasy",True,Universal Pictures,49
2012,tt1876451,Sparkle,ok,ok,PASS,10000000,USA,"Drama, Music",True,Sony Pictures,57
2012,tt2101441,Spring Breakers,ok,ok,PASS,5000000,"USA, France","Comedy, Crime, Drama",True,A24 Films,66
2012,tt1800741,Step Up Revolution,ok,ok,PASS,33000000,USA,"Drama, Music, Romance",True,Summit Entertainment,42
2012,tt1874789,Supporting Characters,men,men,FAIL,60000,USA,Comedy,True,Independent Pictures,86
2012,tt1637725,Ted,men-disagree,men,FAIL,50000000,USA,"Comedy, Fantasy",True,Universal Pictures,68
2012,tt1232200,That&#39;s My Boy,notalk,notalk,FAIL,67500000,USA,Comedy,True,Sony Pictures,20
2012,tt0948470,The Amazing Spider-Man,men-disagree,men,FAIL,220000000,USA,"Action, Adventure, Sci-Fi",True,Sony Pictures,72
2012,tt0848228,The Avengers,notalk,notalk,FAIL,60000000,USA,"Action, Adventure, Sci-Fi",True,Walt Disney Pictures,92
2012,tt1345836,The Dark Knight Rises,notalk-disagree,notalk,FAIL,275000000,"UK, USA","Action, Thriller",True,Warner Bros. Pictures,87
2012,tt1560985,The Devil Inside,ok-disagree,ok,PASS,1000000,USA,Horror,True,Paramount Pictures,6
2012,tt1645170,The Dictator,notalk,notalk,FAIL,65000000,USA,Comedy,True,Paramount Pictures,57
2012,tt1764651,The Expendables 2,ok-disagree,ok,PASS,100000000,"USA, Germany","Action, Adventure, Thriller",True,Lionsgate,67
2012,tt1601913,The Grey,nowomen-disagree,nowomen,FAIL,25000000,USA,"Action, Adventure, Drama, Thriller",True,Open Road Films,79
2012,tt0903624,The Hobbit: An Unexpected Journey,nowomen-disagree,nowomen,FAIL,250000000,"USA, New Zealand","Adventure, Family, Fantasy",True,Warner Bros.,65
2012,tt1392170,The Hunger Games,ok-disagree,ok,PASS,80000000,USA,"Action, Adventure, Sci-Fi, Thriller",True,Lionsgate,84
2012,tt1649419,The Impossible,men,men,FAIL,40000000,"Spain, USA","Drama, History, Thriller",True,Lionsgate Films,81
2012,tt1258972,The Man with the Iron Fists,notalk,notalk,FAIL,15000000,"USA, Hong Kong",Action,True,Universal Studios,51
2012,tt1560747,The Master,notalk-disagree,notalk,FAIL,37500000,USA,Drama,True,The Weinstein Company,84
2012,tt1430626,The Pirates! Band of Misfits,notalk,notalk,FAIL,55000000,"UK, USA","Animation, Adventure, Comedy, Family",True,Sony Pictures,86
2012,tt1817273,The Place Beyond the Pines,notalk-disagree,notalk,FAIL,15000000,USA,"Crime, Drama, Thriller",True,Focus Features,80
2012,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,dubious-disagree,dubious,FAIL,136200000,USA,"Adventure, Drama, Fantasy, Romance",True,Lionsgate/Summit Entertainment,49
2012,tt1606389,The Vow,ok,ok,PASS,8738320,USA,"Drama, Romance",True,Sony Pictures,31
2012,tt1298649,The Watch,men,men,FAIL,55000000,USA,"Action, Comedy, Horror, Sci-Fi",True,20th Century Fox,17
2012,tt1596365,The Woman in Black,notalk,notalk,FAIL,15000000,"UK, Canada, Sweden","Drama, Fantasy, Horror, Thriller",False,CBS Films,66
2012,tt1840417,The Words,notalk,notalk,FAIL,6000000,USA,"Drama, Mystery, Romance, Thriller",True,CBS Films,24
2012,tt1621045,Think Like a Man,ok,ok,PASS,12000000,USA,"Comedy, Romance",True,Sony Screen Gems,54
2012,tt1859650,To Rome With Love,men-disagree,men,FAIL,21500000,"USA, Italy, Spain","Comedy, Music, Romance",True,Sony Pictures Classics,45
2012,tt1386703,Total Recall,notalk-disagree,notalk,FAIL,125000000,"USA, Canada","Action, Adventure, Mystery, Sci-Fi, Thriller",True,Sony Pictures,31
2012,tt1496025,Underworld: Awakening,ok,ok,PASS,70000000,"USA, Canada","Action, Fantasy, Horror",True,Screen Gems,27
2012,tt1655460,Wanderlust,ok,ok,PASS,32500000,USA,"Comedy, Romance",True,Universal Pictures,59
2012,tt1586265,What to Expect When You&#39;re Expecting,ok,ok,PASS,37500000,USA,"Comedy, Drama, Romance",True,Lionsgate Films,23
2012,tt1870529,Won&#39;t Back Down,ok,ok,PASS,19000000,USA,Drama,True,20th Century Fox,35
2012,tt1646987,Wrath of the Titans,notalk-disagree,notalk,FAIL,150000000,"Spain, USA","Action, Adventure, Fantasy",True,Warner Bros.,26
2012,tt1772341,Wreck-It Ralph,ok-disagree,ok,PASS,165000000,USA,"Animation, Adventure, Comedy, Family, Fantasy",True,Walt Disney Pictures,87
2012,tt1790885,Zero Dark Thirty,ok-disagree,ok,PASS,52500000,"USA, United Arab Emirates","Drama, Thriller",True,Columbia Pictures,91
2011,tt1622547,30 Minutes or Less,notalk,notalk,FAIL,28000000,USA,"Action, Comedy, Crime",True,Sony Pictures,44
2011,tt1306980,50/50,men-disagree,men,FAIL,8000000,USA,"Comedy, Drama, Romance",True,Summit Entertainment,93
2011,tt1571222,A Dangerous Method,dubious,dubious,FAIL,20000000,"UK, Germany, Canada, Switzerland, USA","Biography, Drama, Romance, Thriller",True,Sony Pictures Classics,78
2011,tt1422136,A Lonely Place to Die,ok,ok,PASS,4000000,UK,"Adventure, Crime, Thriller",False,IFC Films,74
2011,tt1268799,A Very Harold &amp; Kumar 3D Christmas,notalk,notalk,FAIL,20000000,USA,"Adventure, Comedy",True,Warner Bros. Pictures,68
2011,tt1549572,Another Earth,ok,ok,PASS,175000,USA,"Drama, Romance, Sci-Fi",True,Fox Searchlight,66
2011,tt1772240,Apollo 18,nowomen,nowomen,FAIL,5000000,"USA, Canada","Horror, Mystery, Sci-Fi, Thriller",True,The Weinstein Company,24
2011,tt1430607,Arthur Christmas,notalk,notalk,FAIL,85000000,"UK, USA","Animation, Adventure, Comedy, Family, Fantasy",True,Sony Pictures,92
2011,tt1478964,Attack the Block,ok-disagree,ok,PASS,13000000,"UK, France, USA","Action, Comedy, Sci-Fi, Thriller",True,Screen Gems,90
2011,tt1284575,Bad Teacher,ok-disagree,ok,PASS,19000000,USA,"Comedy, Romance",True,Sony Pictures,45
2011,tt1217613,Battle: Los Angeles,notalk-disagree,notalk,FAIL,70000000,USA,"Action, Sci-Fi",True,Sony Pictures/Columbia Pictures,36
2011,tt1152398,Beastly,notalk,notalk,FAIL,17000000,USA,"Drama, Fantasy, Romance",True,CBS Films,20
2011,tt1629705,Blackthorn,notalk,notalk,FAIL,4500000,"Spain, France, Bolivia, UK","Action, Adventure, Western",False,Magnolia Pictures,75
2011,tt1478338,Bridesmaids,ok-disagree,ok,PASS,32500000,USA,"Comedy, Romance",True,Universal Studios,90
2011,tt0458339,Captain America: The First Avenger,notalk-disagree,notalk,FAIL,140000000,USA,"Action, Adventure, Sci-Fi",True,Paramount Pictures,80
2011,tt1216475,Cars 2,men,men,FAIL,200000000,USA,"Animation, Adventure, Comedy, Family, Sport",True,Walt Disney Pictures/PIXAR,38
2011,tt1684628,Circumstance,ok,ok,PASS,900000,"France, USA, Iran",Drama,True,Roadside Attractions,86
2011,tt1657507,Colombiana,notalk,notalk,FAIL,40000000,France,"Action, Drama, Thriller",False,Sony Pictures,29
2011,tt0816462,Conan the Barbarian,dubious-disagree,dubious,FAIL,20000000,USA,"Action, Adventure, Fantasy",True,Lionsgate,25
2011,tt1598778,Contagion,ok-disagree,ok,PASS,60000000,"USA, United Arab Emirates","Action, Drama, Thriller",True,Warner Bros.,84
2011,tt1372686,Coriolanus,men,men,FAIL,10000000,UK,"Drama, Thriller, War",False,The Weinstein Company,92
2011,tt0409847,Cowboys &amp; Aliens,notalk,notalk,FAIL,163000000,"USA, India","Action, Sci-Fi, Thriller, Western",True,Universal Pictures,45
2011,tt1701990,Detention,ok,ok,PASS,10000000,USA,"Comedy, Horror, Mystery, Sci-Fi, Thriller",True,IDP Distribution,40
2011,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,notalk,notalk,FAIL,18000000,USA,"Comedy, Family",True,20th Century Fox,47
2011,tt1564349,Dolphin Tale,men,men,FAIL,37000000,"Canada, USA","Drama, Family",True,Warner Bros. Pictures,81
2011,tt1462041,Dream House,ok,ok,PASS,50000000,"USA, Canada","Drama, Mystery, Thriller",True,Universal Pictures,6
2011,tt0780504,Drive,dubious-disagree,dubious,FAIL,15000000,USA,"Crime, Drama",True,FilmDistrict,92
2011,tt1596343,Fast Five,ok-disagree,ok,PASS,125000000,"USA, Brazil","Action, Crime, Thriller",True,Universal Pictures,77
2011,tt1622979,Final Destination 5,men,men,FAIL,40000000,"USA, Canada, Singapore, Hong Kong",Horror,True,Warner Bros.,62
2011,tt1068242,Footloose,ok,ok,PASS,24000000,USA,"Comedy, Drama, Music, Romance",True,Paramount Studios,68
2011,tt1438176,Fright Night,dubious,dubious,FAIL,30000000,USA,"Comedy, Horror",True,Walt Disney Pictures,72
2011,tt1133985,Green Lantern,notalk-disagree,notalk,FAIL,200000000,USA,"Action, Adventure, Sci-Fi",True,Warner Bros. Pictures,26
2011,tt0480687,Hall Pass,men,men,FAIL,36000000,USA,"Comedy, Romance",True,Warner Bros. Pictures,33
2011,tt0993842,Hanna,ok,ok,PASS,30000000,"USA, UK, Germany","Action, Drama, Thriller",True,Focus Features,71
2011,tt1201607,Harry Potter and the Deathly Hallows: Part 2,notalk-disagree,notalk,FAIL,125000000,"USA, UK","Adventure, Drama, Fantasy, Mystery",True,Warner Bros. Pictures,96
2011,tt1506999,Haywire,nowomen-disagree,nowomen,FAIL,23000000,"Ireland, USA","Action, Drama, Thriller",True,Relativity Media,80
2011,tt1403177,Hesher,notalk,notalk,FAIL,7000000,USA,"Comedy, Drama",True,Newmarket Films,53
2011,tt1562568,Higher Ground,ok,ok,PASS,1800000,USA,Drama,True,Sony Pictures Classics,81
2011,tt1640459,Hobo with a Shotgun,nowomen,nowomen,FAIL,3000000,Canada,"Action, Comedy, Horror, Thriller",False,Magnolia Releasing,66
2011,tt1411704,Hop,men,men,FAIL,63000000,"USA, India, Malaysia, Taiwan, Canada, UK","Animation, Adventure, Comedy, Family, Fantasy",True,Universal Pictures,25
2011,tt1499658,Horrible Bosses,ok,ok,PASS,35000000,USA,"Comedy, Crime",True,Warner Bros. Pictures,69
2011,tt0970179,Hugo,dubious,dubious,FAIL,180000000,"USA, UK, France","Adventure, Drama, Family, Fantasy, Mystery, Romance",True,Paramount Studios,93
2011,tt1464540,I Am Number Four,notalk,notalk,FAIL,50000000,"USA, India","Action, Adventure, Sci-Fi, Thriller",True,DreamWorks Studios,33
2011,tt1253864,Immortals,men,men,FAIL,75000000,USA,"Action, Drama, Fantasy, Romance",True,Relativity Media,38
2011,tt1637688,In Time,notalk,notalk,FAIL,35000000,USA,"Action, Crime, Drama, Sci-Fi, Thriller",True,20th Century Fox,37
2011,tt1606618,Iris,ok,ok,PASS,5500000,"Finland, Sweden","Drama, Family, History",False,Langfilm,-1
2011,tt1410063,Jin ling shi san chai,ok,ok,PASS,100000000,"China, Hong Kong","Drama, History, Romance, War",False,Wrekin Hill Entertainment,42
2011,tt1634122,Johnny English Reborn,dubious,dubious,FAIL,45000000,"USA, France, UK","Action, Adventure, Comedy, Crime",True,Universal Pictures,38
2011,tt1640484,Jumping the Broom,ok,ok,PASS,7000000,USA,"Comedy, Drama",True,Sony Pictures,57
2011,tt1564367,Just Go with It,dubious,dubious,FAIL,80000000,USA,"Comedy, Romance",True,Sony Pictures,18
2011,tt1788391,Kill List,dubious,dubious,FAIL,800000,UK,"Crime, Drama, Horror, Thriller",False,IFC Films,77
2011,tt1448755,Killer Elite,nowomen,nowomen,FAIL,70000000,"UK, Australia","Action, Crime, Thriller",False,Open Road Films,26
2011,tt1302011,Kung Fu Panda 2,ok,ok,PASS,150000000,USA,"Animation, Action, Adventure, Comedy, Family, Fantasy",True,Paramount Studios/Dreamworks,81
